Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7007","July","LCU","164","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7008","August","LCU","155","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7009","September","LCU","150","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7010","October","LCU","151","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7011","November","LCU","145","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7012","December","LCU","146","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","446","Maize, green","2019","2019","7001","January","LCU","787","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","446","Maize, green","2019","2019","7002","February","LCU","1056","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","446","Maize, green","2019","2019","7003","March","LCU","586","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","446","Maize, green","2019","2019","7004","April","LCU","767","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","446","Maize, green","2019","2019","7005","May","LCU","672","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","446","Maize, green","2019","2019","7006","June","LCU","688","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","446","Maize, green","2019","2019","7007","July","LCU","791","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","446","Maize, green","2019","2019","7008","August","LCU","1142","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","446","Maize, green","2019","2019","7011","November","LCU","756","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","446","Maize, green","2019","2019","7012","December","LCU","672","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","568","Melons, other (inc.cantaloupes)","2019","2019","7005","May","LCU","282","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","568","Melons, other (inc.cantaloupes)","2019","2019","7006","June","LCU","472","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","568","Melons, other (inc.cantaloupes)","2019","2019","7007","July","LCU","481","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","568","Melons, other (inc.cantaloupes)","2019","2019","7008","August","LCU","481","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","568","Melons, other (inc.cantaloupes)","2019","2019","7009","September","LCU","571","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","568","Melons, other (inc.cantaloupes)","2019","2019","7010","October","LCU","573","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","568","Melons, other (inc.cantaloupes)","2019","2019","7011","November","LCU","536","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7001","January","LCU","366","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7002","February","LCU","370","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7003","March","LCU","388","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7004","April","LCU","390","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7005","May","LCU","397","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7006","June","LCU","399","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7007","July","LCU","412","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7008","August","LCU","417","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7009","September","LCU","425","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7010","October","LCU","441","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7011","November","LCU","465","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2019","2019","7012","December","LCU","456","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7001","January","LCU","184","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7002","February","LCU","196","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7003","March","LCU","184","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7004","April","LCU","208","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7005","May","LCU","214","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7006","June","LCU","228","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7007","July","LCU","212","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7008","August","LCU","190","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7009","September","LCU","190","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7010","October","LCU","194","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7011","November","LCU","203","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2019","2019","7012","December","LCU","220","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2019","2019","7001","January","LCU","313","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2019","2019","7002","February","LCU","271","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2019","2019","7003","March","LCU","395","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2019","2019","7004","April","LCU","520","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2019","2019","7005","May","LCU","536","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2019","2019","7006","June","LCU","714","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2019","2019","7007","July","LCU","877","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2019","2019","7008","August","LCU","668","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2019","2019","7009","September","LCU","262","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2019","2019","7010","October","LCU","302","","Official data"
